movie_id,department,gender,job,name
586,Production,1.0,Producer,Jane Rosenthal
587,Production,1.0,Casting,Denise Chamian
587,Production,1.0,Unit Production Manager,Debra James
587,Production,1.0,Casting Assistant,Ingrid Jungermann
587,Production,1.0,Location Manager,Robin Citrin
587,Production,1.0,Casting Associate,Dena Berman
588,Production,1.0,Casting,Deirdre Bowen
590,Production,1.0,Casting,Patsy Pollock
591,Production,1.0,Producer,Louisa Velis
591,Production,1.0,Casting,Janet Hirshenson
591,Production,1.0,Unit Production Manager,Kathleen McGill
591,Production,1.0,Producer,Kathleen McGill
592,Production,1.0,Casting,Jennifer Shull
594,Production,1.0,Producer,Laurie MacDonald
594,Production,1.0,Casting,Debra Zane
594,Production,1.0,Executive Producer,Patricia Whitcher
595,Production,1.0,Producer,Harper Lee
597,Production,1.0,Casting,Mali Finn
597,Production,1.0,Unit Production Manager,Sharon Mann
597,Production,1.0,Casting,Emily Schweber
597,Production,1.0,Casting Associate,Emily Schweber
598,Production,1.0,Producer,Andrea Barata Ribeiro
600,Production,1.0,Casting,Marion Dougherty
600,Production,1.0,Casting,Jane Feinberg
601,Production,1.0,Casting,Marci Liroff
601,Production,1.0,Casting,Jane Feinberg
601,Production,1.0,Producer,Kathleen Kennedy
603,Production,1.0,Casting,Mali Finn
603,Production,1.0,Associate Producer,Carol Hughes
603,Production,1.0,Unit Production Manager,Carol Hughes
603,Production,1.0,Executive Producer,Lana Wachowski
603,Production,1.0,Executive Producer,Lilly Wachowski
604,Production,1.0,Casting,Mali Finn
605,Production,1.0,Casting,Mali Finn
606,Production,1.0,Casting,Mary Selway
607,Production,1.0,Producer,Laurie MacDonald
607,Production,1.0,Casting,Debra Zane
608,Production,1.0,Producer,Laurie MacDonald
608,Production,1.0,Casting,Ronna Kress
609,Production,1.0,Casting,Jane Feinberg
609,Production,1.0,Casting,Marci Liroff
609,Production,1.0,Associate Producer,Kathleen Kennedy
612,Production,1.0,Producer,Kathleen Kennedy
612,Production,1.0,Casting,Jina Jay
615,Production,1.0,Casting,Shaila Rubin
616,Production,1.0,Casting,Victoria Thomas
616,Production,1.0,Producer,Paula Wagner
620,Production,1.0,Casting,Karen Rea
622,Production,1.0,Line Producer,Suzanne Wiesenfeld
623,Production,1.0,Casting,Priscilla John
625,Production,1.0,Casting,Marion Dougherty
625,Production,1.0,Casting,Juliet Taylor
625,Production,1.0,Casting,Susie Figgis
628,Production,1.0,Casting,Juliet Taylor
628,Production,1.0,Unit Production Manager,Sandrine Ageorges
628,Production,1.0,Casting,Susie Figgis
629,Production,1.0,Casting,Francine Maisler
